image,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,command,speed_left,speed_right
000080.jpg,2026-02-28T14:17:13.243360,9.893125534057617,-0.32153555750846863,0.04366901144385338,0.00013315795513335615,0.0002663159102667123,0.00013315795513335615,stop,0.0,0.0
000081.jpg,2026-02-28T14:17:13.287177,9.912567138671875,-0.3128615617752075,0.050847481936216354,0.00013315795513335615,0.0002663159102667123,0.00013315795513335615,stop,0.0,0.0
000082.jpg,2026-02-28T14:17:13.447705,9.916455268859863,-0.31734809279441833,0.05802594870328903,-0.00013315795513335615,0.00013315795513335615,-0.0,stop,0.0,0.0
000083.jpg,2026-02-28T14:17:13.569774,9.903294563293457,-0.3188436031341553,0.05892325937747955,-0.0002663159102667123,0.0,0.00013315795513335615,stop,0.0,0.0
000084.jpg,2026-02-28T14:17:13.692778,9.903294563293457,-0.3170489966869354,0.05623133108019829,-0.0002663159102667123,0.0,0.00013315795513335615,stop,0.0,0.0
000085.jpg,2026-02-28T14:17:13.825141,9.905089378356934,-0.3164508044719696,0.05503492057323456,0.0002663159102667123,0.0003994738799519837,-0.00013315795513335615,stop,0.0,0.0
000086.jpg,2026-02-28T14:17:13.928016,9.906584739685059,-0.31375887989997864,0.059820566326379776,0.00013315795513335615,-0.0,-0.0,stop,0.0,0.0
000087.jpg,2026-02-28T14:17:14.080423,9.893424034118652,-0.31405797600746155,0.04426721855998039,0.00013315795513335615,-0.0,-0.0,stop,0.0,0.0
000088.jpg,2026-02-28T14:17:14.170697,9.911968231201172,-0.3248256742954254,0.057726845145225525,0.0002663159102667123,0.00013315795513335615,-0.00013315795513335615,stop,0.0,0.0
000089.jpg,2026-02-28T14:17:14.294463,9.899106979370117,-0.31405797600746155,0.04935196787118912,0.0002663159102667123,0.00013315795513335615,-0.00013315795513335615,stop,0.0,0.0
000090.jpg,2026-02-28T14:17:14.477512,9.903594017028809,-0.32662028074264526,0.059820566326379776,0.00013315795513335615,0.00013315795513335615,-0.00013315795513335615,stop,0.0,0.0
000091.jpg,2026-02-28T14:17:14.553020,9.897611618041992,-0.31824541091918945,0.06610172241926193,0.00013315795513335615,-0.0002663159102667123,-0.0,stop,0.0,0.0
000092.jpg,2026-02-28T14:17:14.692563,9.918848037719727,-0.3239283561706543,0.059820566326379776,0.00013315795513335615,-0.0002663159102667123,-0.0,stop,0.0,0.0
000093.jpg,2026-02-28T14:17:14.891902,9.912267684936523,-0.3000001311302185,0.04576273262500763,-0.0,0.0,0.0,stop,0.0,0.0
000094.jpg,2026-02-28T14:17:14.934004,9.90269660949707,-0.3245265781879425,0.06699903309345245,0.0,0.0,0.0,stop,0.0,0.0
000095.jpg,2026-02-28T14:17:15.079036,9.90269660949707,-0.3122633695602417,0.050847481936216354,0.0,0.0,0.0,stop,0.0,0.0
000096.jpg,2026-02-28T14:17:15.195521,9.895218849182129,-0.31854450702667236,0.06580262631177902,0.0,0.0,0.0,stop,0.0,0.0
000097.jpg,2026-02-28T14:17:15.303331,9.908080101013184,-0.31316065788269043,0.047258246690034866,0.0,0.0,0.0,stop,0.0,0.0
000098.jpg,2026-02-28T14:17:15.507680,9.901201248168945,-0.32183465361595154,0.053240302950143814,0.0,0.0,0.0,stop,0.0,0.0
